Principal;TimeStamp;Valid;Rule;Support;Confidence;Lift;Count
5120923000109;201303;;{05146214000194,05917540000158,07832586000108,39822176000164} => {05120923000109};0,010784314;1;20,81632653;11
7832586000108;201303;;{01017250000105,05120923000109,05917540000158,39822176000164} => {07832586000108};0,011764706;1;16,72131148;12
5120923000109;201303;;{01017250000105,05917540000158,07832586000108,39822176000164} => {05120923000109};0,011764706;1;20,81632653;12
7832586000108;201303;;{01017250000105,05120923000109,05917540000158,06064175000149} => {07832586000108};0,011764706;1;16,72131148;12
7832586000108;201303;;{01017250000105,05120923000109,06064175000149,39822176000164} => {07832586000108};0,010784314;1;16,72131148;11
7832586000108;201303;;{00448994000103,05120923000109,05917540000158,39822176000164} => {07832586000108};0,010784314;1;16,72131148;11
5120923000109;201303;;{00448994000103,05917540000158,07832586000108,39822176000164} => {05120923000109};0,010784314;1;20,81632653;11
5120923000109;201303;;{05917540000158,06064175000149,07832586000108,39822176000164} => {05120923000109};0,014705882;1;20,81632653;15
7832586000108;201303;;{00448994000103,05120923000109,05917540000158,06064175000149} => {07832586000108};0,010784314;1;16,72131148;11
7832586000108;201303;;{04613668000165,05120923000109,06178319000198,35636034000151} => {07832586000108};0,014705882;1;16,72131148;15
5120923000109;201303;;{06178319000198,07832586000108,35636034000151,39822176000164} => {05120923000109};0,010784314;1;20,81632653;11
7832586000108;201303;;{04613668000165,05120923000109,10716021000161,35636034000151} => {07832586000108};0,010784314;1;16,72131148;11
7832586000108;201303;;{00448994000103,04613668000165,05120923000109,35636034000151} => {07832586000108};0,011764706;1;16,72131148;12
7832586000108;201303;;{00448994000103,05120923000109,10716021000161,39822176000164} => {07832586000108};0,010784314;1;16,72131148;11
5120923000109;201303;;{00448994000103,07832586000108,10716021000161,39822176000164} => {05120923000109};0,010784314;1;20,81632653;11
7832586000108;201303;;{00448994000103,05120923000109,06064175000149,39822176000164} => {07832586000108};0,010784314;1;16,72131148;11
7832586000108;201303;;{00448994000103,05120923000109,06064175000149,10716021000161} => {07832586000108};0,010784314;1;16,72131148;11
5120923000109;201304;;{32705949000183} => {05120923000109};0,010544815;1;24,73913043;12
7832586000108;201304;;{04595044000162} => {07832586000108};0,014938489;1;19,96491228;17
7832586000108;201304;;{89624373000147} => {07832586000108};0,014938489;1;19,96491228;17
6091637000117;201304;;{12978051000171} => {06091637000117};0,01142355;1;71,125;13
5897975000188;201304;;{10446523000110} => {05897975000188};0,014938489;1;51,72727273;17
5037539000139;201304;;{11658951000179} => {05037539000139};0,014059754;1;66,94117647;16
6064175000149;201304;;{03667498000139,07832586000108} => {06064175000149};0,01142355;1;30,75675676;13
7832586000108;201304;;{05120923000109,72597966000169} => {07832586000108};0,010544815;1;19,96491228;12
5120923000109;201304;;{07832586000108,72597966000169} => {05120923000109};0,010544815;1;24,73913043;12
5120923000109;201304;;{04613668000165,12190625000142} => {05120923000109};0,010544815;1;24,73913043;12
5120923000109;201304;;{12190625000142,35636034000151} => {05120923000109};0,01142355;1;24,73913043;13
5120923000109;201304;;{07832586000108,12190625000142} => {05120923000109};0,013181019;1;24,73913043;15
7832586000108;201304;;{12627959000130,13353495000184} => {07832586000108};0,012302285;1;19,96491228;14
7832586000108;201304;;{00448994000103,12627959000130} => {07832586000108};0,010544815;1;19,96491228;12
7832586000108;201304;;{04595044000162,89624373000147} => {07832586000108};0,010544815;1;19,96491228;12
7832586000108;201304;;{04595044000162,04613668000165} => {07832586000108};0,010544815;1;19,96491228;12
7832586000108;201304;;{04595044000162,35636034000151} => {07832586000108};0,012302285;1;19,96491228;14
5120923000109;201304;;{04595044000162,06064175000149} => {05120923000109};0,010544815;1;24,73913043;12
7832586000108;201304;;{04595044000162,06064175000149} => {07832586000108};0,010544815;1;19,96491228;12
7832586000108;201304;;{00448994000103,04595044000162} => {07832586000108};0,01142355;1;19,96491228;13
7832586000108;201304;;{04595044000162,05120923000109} => {07832586000108};0,014059754;1;19,96491228;16
7832586000108;201304;;{35636034000151,89624373000147} => {07832586000108};0,010544815;1;19,96491228;12
7832586000108;201304;;{00448994000103,89624373000147} => {07832586000108};0,012302285;1;19,96491228;14
7832586000108;201304;;{05120923000109,89624373000147} => {07832586000108};0,014059754;1;19,96491228;16
7832586000108;201304;;{05120923000109,10716021000161} => {07832586000108};0,013181019;1;19,96491228;15
35636034000151;201304;;{04613668000165,06178319000198} => {35636034000151};0,010544815;1;31,61111111;12
6064175000149;201304;;{05146214000194,95870069000182} => {06064175000149};0,010544815;1;30,75675676;12
7832586000108;201304;;{05146214000194,95870069000182} => {07832586000108};0,010544815;1;19,96491228;12
6064175000149;201304;;{01017250000105,95870069000182} => {06064175000149};0,012302285;1;30,75675676;14
7832586000108;201304;;{01017250000105,95870069000182} => {07832586000108};0,012302285;1;19,96491228;14
5120923000109;201304;;{05917540000158,95870069000182} => {05120923000109};0,010544815;1;24,73913043;12
7832586000108;201304;;{05917540000158,95870069000182} => {07832586000108};0,010544815;1;19,96491228;12
6064175000149;201304;;{39822176000164,95870069000182} => {06064175000149};0,010544815;1;30,75675676;12
7832586000108;201304;;{39822176000164,95870069000182} => {07832586000108};0,010544815;1;19,96491228;12
7832586000108;201304;;{06064175000149,95870069000182} => {07832586000108};0,015817223;1;19,96491228;18
7832586000108;201304;;{00448994000103,95870069000182} => {07832586000108};0,01142355;1;19,96491228;13
7832586000108;201304;;{05120923000109,95870069000182} => {07832586000108};0,016695958;1;19,96491228;19
448994000103;201304;;{13353495000184,35636034000151} => {00448994000103};0,010544815;1;26,46511628;12
5120923000109;201304;;{13353495000184,35636034000151} => {05120923000109};0,010544815;1;24,73913043;12
7832586000108;201304;;{13353495000184,35636034000151} => {07832586000108};0,010544815;1;19,96491228;12
7832586000108;201304;;{06064175000149,13353495000184} => {07832586000108};0,013181019;1;19,96491228;15
7832586000108;201304;;{05120923000109,13353495000184} => {07832586000108};0,015817223;1;19,96491228;18
6064175000149;201304;;{05146214000194,05917540000158} => {06064175000149};0,01142355;1;30,75675676;13
7832586000108;201304;;{05146214000194,05917540000158} => {07832586000108};0,01142355;1;19,96491228;13
7832586000108;201304;;{05146214000194,39822176000164} => {07832586000108};0,013181019;1;19,96491228;15
7832586000108;201304;;{00448994000103,05146214000194} => {07832586000108};0,01142355;1;19,96491228;13
7832586000108;201304;;{01017250000105,39822176000164} => {07832586000108};0,012302285;1;19,96491228;14
7832586000108;201304;;{01017250000105,06955770000174} => {07832586000108};0,010544815;1;19,96491228;12
7832586000108;201304;;{00448994000103,01017250000105} => {07832586000108};0,01142355;1;19,96491228;13
6064175000149;201304;;{05917540000158,39822176000164} => {06064175000149};0,013181019;1;30,75675676;15
7832586000108;201304;;{00448994000103,39822176000164} => {07832586000108};0,012302285;1;19,96491228;14
7832586000108;201304;;{06064175000149,06955770000174} => {07832586000108};0,014938489;1;19,96491228;17
6091637000117;201304;;{00032227000119,08744139000151} => {06091637000117};0,010544815;1;71,125;12
7832586000108;201304;;{00448994000103,06064175000149} => {07832586000108};0,021089631;1;19,96491228;24
5897975000188;201304;;{04833107000171,10446523000110} => {05897975000188};0,012302285;1;51,72727273;14
5120923000109;201304;;{07832586000108,12190625000142,35636034000151} => {05120923000109};0,010544815;1;24,73913043;12
7832586000108;201304;;{05120923000109,12627959000130,13353495000184} => {07832586000108};0,01142355;1;19,96491228;13
13353495000184;201304;;{05120923000109,07832586000108,12627959000130} => {13353495000184};0,01142355;1;54,19047619;13
7832586000108;201304;;{04595044000162,05120923000109,35636034000151} => {07832586000108};0,01142355;1;19,96491228;13
7832586000108;201304;;{04595044000162,05120923000109,06064175000149} => {07832586000108};0,010544815;1;19,96491228;12
5120923000109;201304;;{04595044000162,06064175000149,07832586000108} => {05120923000109};0,010544815;1;24,73913043;12
7832586000108;201304;;{00448994000103,04595044000162,05120923000109} => {07832586000108};0,010544815;1;19,96491228;12
7832586000108;201304;;{00448994000103,05120923000109,89624373000147} => {07832586000108};0,01142355;1;19,96491228;13
7832586000108;201304;;{05146214000194,06064175000149,95870069000182} => {07832586000108};0,010544815;1;19,96491228;12
6064175000149;201304;;{05146214000194,07832586000108,95870069000182} => {06064175000149};0,010544815;1;30,75675676;12
6064175000149;201304;;{01017250000105,05120923000109,95870069000182} => {06064175000149};0,01142355;1;30,75675676;13
7832586000108;201304;;{01017250000105,06064175000149,95870069000182} => {07832586000108};0,012302285;1;19,96491228;14
6064175000149;201304;;{01017250000105,07832586000108,95870069000182} => {06064175000149};0,012302285;1;30,75675676;14
7832586000108;201304;;{01017250000105,05120923000109,95870069000182} => {07832586000108};0,01142355;1;19,96491228;13
7832586000108;201304;;{05120923000109,05917540000158,95870069000182} => {07832586000108};0,010544815;1;19,96491228;12
5120923000109;201304;;{05917540000158,07832586000108,95870069000182} => {05120923000109};0,010544815;1;24,73913043;12
7832586000108;201304;;{06064175000149,39822176000164,95870069000182} => {07832586000108};0,010544815;1;19,96491228;12
6064175000149;201304;;{07832586000108,39822176000164,95870069000182} => {06064175000149};0,010544815;1;30,75675676;12
7832586000108;201304;;{00448994000103,06064175000149,95870069000182} => {07832586000108};0,010544815;1;19,96491228;12
7832586000108;201304;;{05120923000109,06064175000149,95870069000182} => {07832586000108};0,014938489;1;19,96491228;17
7832586000108;201304;;{00448994000103,05120923000109,95870069000182} => {07832586000108};0,010544815;1;19,96491228;12
5120923000109;201304;;{00448994000103,13353495000184,35636034000151} => {05120923000109};0,010544815;1;24,73913043;12
448994000103;201304;;{05120923000109,13353495000184,35636034000151} => {00448994000103};0,010544815;1;26,46511628;12
7832586000108;201304;;{00448994000103,13353495000184,35636034000151} => {07832586000108};0,010544815;1;19,96491228;12
448994000103;201304;;{07832586000108,13353495000184,35636034000151} => {00448994000103};0,010544815;1;26,46511628;12
7832586000108;201304;;{05120923000109,13353495000184,35636034000151} => {07832586000108};0,010544815;1;19,96491228;12
5120923000109;201304;;{07832586000108,13353495000184,35636034000151} => {05120923000109};0,010544815;1;24,73913043;12
7832586000108;201304;;{00448994000103,06064175000149,13353495000184} => {07832586000108};0,010544815;1;19,96491228;12
7832586000108;201304;;{05120923000109,06064175000149,13353495000184} => {07832586000108};0,01142355;1;19,96491228;13
7832586000108;201304;;{00448994000103,05120923000109,13353495000184} => {07832586000108};0,013181019;1;19,96491228;15
7832586000108;201304;;{01017250000105,05146214000194,39822176000164} => {07832586000108};0,010544815;1;19,96491228;12
6064175000149;201304;;{05146214000194,05917540000158,39822176000164} => {06064175000149};0,010544815;1;30,75675676;12
7832586000108;201304;;{05146214000194,05917540000158,39822176000164} => {07832586000108};0,010544815;1;19,96491228;12
6064175000149;201304;;{05120923000109,05146214000194,05917540000158} => {06064175000149};0,010544815;1;30,75675676;12
7832586000108;201304;;{05146214000194,05917540000158,06064175000149} => {07832586000108};0,01142355;1;19,96491228;13
6064175000149;201304;;{05146214000194,05917540000158,07832586000108} => {06064175000149};0,01142355;1;30,75675676;13
7832586000108;201304;;{05120923000109,05146214000194,05917540000158} => {07832586000108};0,010544815;1;19,96491228;12
7832586000108;201304;;{05146214000194,06064175000149,39822176000164} => {07832586000108};0,012302285;1;19,96491228;14
7832586000108;201304;;{05120923000109,05146214000194,39822176000164} => {07832586000108};0,01142355;1;19,96491228;13
7832586000108;201304;;{00448994000103,05146214000194,06064175000149} => {07832586000108};0,010544815;1;19,96491228;12
7832586000108;201304;;{01017250000105,06064175000149,39822176000164} => {07832586000108};0,01142355;1;19,96491228;13
7832586000108;201304;;{01017250000105,05120923000109,39822176000164} => {07832586000108};0,01142355;1;19,96491228;13
7832586000108;201304;;{00448994000103,01017250000105,06064175000149} => {07832586000108};0,010544815;1;19,96491228;12
7832586000108;201304;;{00448994000103,01017250000105,05120923000109} => {07832586000108};0,010544815;1;19,96491228;12
7832586000108;201304;;{00448994000103,05120923000109,37594793000124} => {07832586000108};0,012302285;1;19,96491228;14
6064175000149;201304;;{05120923000109,05917540000158,39822176000164} => {06064175000149};0,012302285;1;30,75675676;14
6064175000149;201304;;{05917540000158,07832586000108,39822176000164} => {06064175000149};0,012302285;1;30,75675676;14
7832586000108;201304;;{00448994000103,06064175000149,39822176000164} => {07832586000108};0,01142355;1;19,96491228;13
7832586000108;201304;;{00448994000103,05120923000109,39822176000164} => {07832586000108};0,010544815;1;19,96491228;12
5120923000109;201304;;{00448994000103,06064175000149,06955770000174} => {05120923000109};0,01142355;1;24,73913043;13
7832586000108;201304;;{00448994000103,06064175000149,06955770000174} => {07832586000108};0,01142355;1;19,96491228;13
7832586000108;201304;;{05120923000109,06064175000149,06955770000174} => {07832586000108};0,014059754;1;19,96491228;16
7832586000108;201304;;{00448994000103,05120923000109,06955770000174} => {07832586000108};0,014938489;1;19,96491228;17
7832586000108;201304;;{00448994000103,04613668000165,05120923000109} => {07832586000108};0,016695958;1;19,96491228;19
7832586000108;201304;;{00448994000103,06064175000149,35636034000151} => {07832586000108};0,012302285;1;19,96491228;14
7832586000108;201304;;{00448994000103,05120923000109,35636034000151} => {07832586000108};0,018453427;1;19,96491228;21
7832586000108;201304;;{00448994000103,05120923000109,06064175000149} => {07832586000108};0,018453427;1;19,96491228;21
7832586000108;201304;;{01017250000105,05120923000109,06064175000149,95870069000182} => {07832586000108};0,01142355;1;19,96491228;13
6064175000149;201304;;{01017250000105,05120923000109,07832586000108,95870069000182} => {06064175000149};0,01142355;1;30,75675676;13
7832586000108;201304;;{00448994000103,05120923000109,13353495000184,35636034000151} => {07832586000108};0,010544815;1;19,96491228;12
5120923000109;201304;;{00448994000103,07832586000108,13353495000184,35636034000151} => {05120923000109};0,010544815;1;24,73913043;12
448994000103;201304;;{05120923000109,07832586000108,13353495000184,35636034000151} => {00448994000103};0,010544815;1;26,46511628;12
7832586000108;201304;;{05146214000194,05917540000158,06064175000149,39822176000164} => {07832586000108};0,010544815;1;19,96491228;12
